round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.742682,0.657341,0.795874,0.167665,0.086957,0.000000,0.000000,0.142012,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.668157,0.784513,0.880104,0.105572,0.000000,0.000000,0.000000,0.166667,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.059520,0.063165,0.055738,0.160363,0.096573,0.000000,0.000000,0.218263,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.735849,0.594726,0.738536,0.167354,0.104628,0.000000,0.000000,0.124224,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.893455,0.076410,0.061190,0.035714,0.098300,0.000000,0.000000,0.143807,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,2.116103,0.111751,0.179831,0.131364,0.035088,0.000000,0.000000,0.150000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.724254,0.687516,0.814580,0.178344,0.084416,0.000000,0.000000,0.160000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.940050,0.253807,0.367396,0.158494,0.118919,0.000000,0.000000,0.119760,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.912766,0.281767,0.413203,0.160235,0.091725,0.000000,0.000000,0.133333,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.729715,0.682401,0.809586,0.160321,0.100840,0.000000,0.000000,0.145695,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.852255,0.419340,0.511604,0.142543,0.081744,0.000000,0.000000,0.150376,0.000000,0.000000,0,5,1.0000,N/A,51.39,N/A,N/A,N/A,2.1973e+05,N/A,0
