round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.544802,0.655035,0.795197,0.166172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.455830,0.784259,0.880040,0.105417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.263787,0.039071,0.055290,0.144218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.581879,0.589594,0.737990,0.164638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.142728,0.030321,0.060309,0.015873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.920613,0.111340,0.179813,0.131211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.542196,0.681974,0.813549,0.164706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.829020,0.246280,0.367066,0.155967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.809169,0.273625,0.412698,0.156943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.588222,0.675929,0.808348,0.150943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.767825,0.408743,0.511030,0.135609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,8.9962,575.35,9.00,0.6070,6.9886e+08,4.3282e+02,1614669.0055,0
2,1,1.448910,0.655496,0.799886,0.153215,0.086957,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,1.364328,0.784259,0.881371,0.102564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,2.178461,0.050792,0.055836,0.146207,0.084639,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,1.483213,0.593158,0.738877,0.165791,0.100806,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,2.043532,0.054124,0.061562,0.016949,0.084047,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,1.868054,0.111443,0.183647,0.121277,0.035088,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.477293,0.684877,0.816391,0.154696,0.071895,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.753192,0.251532,0.369500,0.155032,0.108696,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,1.700105,0.278964,0.416863,0.154032,0.080241,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.538831,0.677833,0.809958,0.147874,0.084746,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.685592,0.414248,0.513389,0.131764,0.073711,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,8.9962,559.93,9.00,0.6070,6.9724e+08,4.2223e+02,1651309.8961,0
3,1,1.700245,0.357725,0.539183,0.201990,0.066667,0.000000,0.550725,0.000000,0.122549,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,1.747593,0.409195,0.572220,0.198298,0.000000,0.000000,0.465574,0.000000,0.122249,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,2.468716,0.148470,0.093719,0.253250,0.096273,0.000000,0.518987,0.000000,0.105960,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,1.698904,0.452174,0.533183,0.445094,0.104000,0.000000,0.556122,0.000000,0.140351,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,2.354280,0.066252,0.091561,0.043024,0.098013,0.000000,0.235294,0.000000,0.112917,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,1.489080,0.337930,0.257208,0.440432,0.014286,0.000000,0.561807,0.000000,0.131600,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,1.834812,0.373977,0.547165,0.101391,0.083871,0.000000,0.593750,0.000000,0.107527,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,1.608465,0.464029,0.394757,0.606486,0.116402,0.000000,0.554361,0.000000,0.110701,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,1.617864,0.391885,0.428172,0.501536,0.089061,0.000000,0.559838,0.000000,0.130852,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,10,1.937973,0.372034,0.539528,0.156651,0.100000,0.000000,0.551393,0.000000,0.154506,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,1.845793,0.337367,0.399670,0.294815,0.076857,0.000000,0.514785,0.000000,0.123921,0.000000,0,8,1.0000,8.9962,552.40,9.00,0.6070,6.9887e+08,4.0715e+02,1716478.2477,0
4,1,1.428954,0.581706,0.765312,0.179487,0.017513,0.000000,0.061224,0.108434,0.161716,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,2,1.301329,0.686831,0.838409,0.107784,0.004979,0.000000,0.061404,0.086957,0.169231,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,3,2.045012,0.093553,0.061564,0.159639,0.190822,0.000000,0.070796,0.169336,0.240602,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,4,1.463438,0.530007,0.717362,0.168346,0.115476,0.000000,0.042553,0.100629,0.170854,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,5,1.791008,0.154639,0.062149,0.036810,0.285358,0.000000,0.153846,0.115337,0.132438,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,6,2.168763,0.148487,0.196357,0.143099,0.007284,0.000000,0.061145,0.052632,0.169126,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,7,1.450471,0.620480,0.772719,0.189189,0.149068,0.000000,0.066826,0.160000,0.166667,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,8,1.900936,0.250306,0.382337,0.160177,0.129574,0.000000,0.055105,0.073620,0.161765,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,9,1.757475,0.287907,0.435863,0.165011,0.149458,0.000000,0.040230,0.099548,0.175563,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
