round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.614821,0.655035,0.795874,0.163982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.533009,0.784259,0.880104,0.105263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.159821,0.039071,0.055738,0.137306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.620467,0.589594,0.738536,0.163878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.189074,0.030321,0.061190,0.012712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.908870,0.111340,0.179831,0.131160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.635561,0.681974,0.814580,0.157303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.804857,0.246280,0.367396,0.155565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.803171,0.273625,0.413203,0.156237,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.661060,0.675929,0.809586,0.145455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.793071,0.408743,0.511604,0.132886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,0.3962,651.97,0.40,3.2422,6.9586e+08,4.1590e+02,1673122.6495,0
2,1,1.523659,0.655035,0.795874,0.163982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
