round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.544030,0.662260,0.795874,0.176101,0.000000,0.000000,0.000000,0.000000,0.080965,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.448116,0.786169,0.880104,0.107623,0.000000,0.000000,0.000000,0.000000,0.081081,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.223899,0.041025,0.055738,0.138925,0.000000,0.000000,0.000000,0.000000,0.142857,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.541175,0.591304,0.738536,0.165020,0.000000,0.000000,0.000000,0.000000,0.123711,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.244259,0.034870,0.061190,0.013575,0.000000,0.000000,0.000000,0.000000,0.059821,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.900336,0.133258,0.179831,0.142978,0.000000,0.000000,0.000000,0.000000,0.088695,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.577473,0.684349,0.814580,0.165680,0.000000,0.000000,0.000000,0.000000,0.068702,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.757296,0.251182,0.367396,0.157460,0.000000,0.000000,0.000000,0.000000,0.071979,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.765919,0.283369,0.413203,0.161046,0.000000,0.000000,0.000000,0.000000,0.090683,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.599616,0.677452,0.809586,0.148699,0.000000,0.000000,0.000000,0.000000,0.138728,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.760212,0.414524,0.511604,0.137711,0.000000,0.000000,0.000000,0.000000,0.094722,0.000000,0,8,1.0000,3.9948,157.59,4.00,0.8192,3.6523e+04,4.2632e+02,85.6723,0
2,1,1.393710,0.497310,0.679094,0.194664,0.000000,0.000000,0.000000,0.000000,0.159739,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,1.293841,0.591442,0.753129,0.180151,0.000000,0.000000,0.000000,0.000000,0.187817,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,2.234212,0.085956,0.061123,0.246231,0.000000,0.000000,0.000000,0.000000,0.131148,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,1.418390,0.499216,0.642890,0.370465,0.000000,0.000000,0.000000,0.000000,0.160338,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,2.188157,0.039115,0.060075,0.054573,0.000000,0.000000,0.000000,0.000000,0.099702,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,1.781401,0.206627,0.177001,0.378421,0.000000,0.000000,0.000000,0.000000,0.160929,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.423247,0.496173,0.682612,0.105174,0.000000,0.000000,0.000000,0.000000,0.136054,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.680044,0.327849,0.351379,0.476143,0.000000,0.000000,0.000000,0.000000,0.140680,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,1.655700,0.326215,0.400487,0.420442,0.000000,0.000000,0.000000,0.000000,0.169530,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.483136,0.496511,0.684507,0.136834,0.000000,0.000000,0.000000,0.000000,0.164502,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.655184,0.356641,0.449230,0.256310,0.000000,0.000000,0.000000,0.000000,0.151044,0.000000,0,8,1.0000,3.9948,154.47,4.00,0.8192,3.7016e+04,4.2007e+02,88.1185,0
3,1,1.444340,0.433359,0.616996,0.173400,0.000000,0.000000,0.368000,0.000000,0.195238,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,1.376014,0.514391,0.694670,0.158762,0.000000,0.000000,0.339100,0.000000,0.210000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,2.013669,0.098546,0.079558,0.200423,0.000000,0.000000,0.402685,0.000000,0.153846,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,1.452914,0.458874,0.594158,0.355235,0.000000,0.000000,0.453552,0.000000,0.162602,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,1.927513,0.040327,0.060653,0.048050,0.000000,0.000000,0.117647,0.000000,0.119196,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,1.758849,0.268677,0.181389,0.383995,0.000000,0.000000,0.401643,0.000000,0.201487,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,1.469963,0.459752,0.637687,0.092777,0.000000,0.000000,0.428571,0.000000,0.184818,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,1.660804,0.360056,0.347202,0.483521,0.000000,0.000000,0.416230,0.000000,0.179545,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,1.612172,0.331420,0.385285,0.417921,0.000000,0.000000,0.383747,0.000000,0.197531,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,10,1.530011,0.446009,0.635886,0.126484,0.000000,0.000000,0.382479,0.000000,0.176707,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,1.624625,0.341141,0.423348,0.244057,0.000000,0.000000,0.369365,0.000000,0.178097,0.000000,0,8,1.0000,3.9948,152.71,4.00,0.8192,3.7583e+04,4.0811e+02,92.0901,0
4,1,1.765652,0.229669,0.299841,0.182772,0.053691,0.000000,0.236364,0.000000,0.262595,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,2,1.839097,0.228477,0.300055,0.175657,0.000000,0.000000,0.191235,0.000000,0.273381,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,3,2.157822,0.158020,0.236453,0.242511,0.105991,0.000000,0.267717,0.000000,0.213953,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,4,1.773320,0.332145,0.292224,0.408109,0.094755,0.000000,0.230769,0.000000,0.229787,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,5,1.979111,0.073529,0.266212,0.039379,0.101864,0.000000,0.153846,0.000000,0.195445,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,6,1.968930,0.331241,0.225870,0.412371,0.017241,0.000000,0.239152,0.000000,0.267144,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,7,2.064342,0.189232,0.301205,0.082166,0.070270,0.000000,0.272340,0.000000,0.240803,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,8,1.844307,0.438299,0.271651,0.580645,0.119601,0.000000,0.237885,0.000000,0.244898,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,9,1.691822,0.363454,0.259991,0.479202,0.093067,0.000000,0.231959,0.000000,0.267403,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,10,2.122436,0.197437,0.298572,0.129581,0.082645,0.000000,0.239336,0.000000,0.244094,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,MEAN,1.920684,0.254150,0.275207,0.273239,0.073913,0.000000,0.230060,0.000000,0.243950,0.000000,0,8,1.0000,3.9948,152.21,4.00,0.8192,3.8066e+04,4.0093e+02,94.9449,0
5,1,1.392194,0.467948,0.647711,0.270562,0.016327,0.000000,0.880435,0.000000,0.261002,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,2,1.334805,0.524070,0.690872,0.264979,0.006711,0.000000,0.837647,0.000000,0.263889,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,3,1.849054,0.168439,0.099795,0.285538,0.171711,0.000000,0.740385,0.000000,0.214953,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,4,1.374925,0.529437,0.634593,0.524435,0.085106,0.000000,0.904215,0.000000,0.218623,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,5,1.822214,0.120224,0.078045,0.063538,0.206407,0.000000,0.480000,0.000000,0.196021,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
5,6,1.298416,0.458736,0.330557,0.478570,0.021413,0.000000,0.947810,0.000000,0.267521,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
