round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.542239,0.655035,0.795648,0.164706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.438408,0.784259,0.880040,0.105417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.215743,0.039071,0.055604,0.139290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.543906,0.589594,0.738399,0.164067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.267747,0.030321,0.061010,0.013245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.890776,0.111340,0.179795,0.131262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.559146,0.681974,0.814580,0.157303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.762277,0.246280,0.367231,0.155766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.774481,0.273625,0.413111,0.156365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.586941,0.675929,0.809090,0.147601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.758166,0.408743,0.511451,0.133502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,8,1.0000,1.9944,150.66,2.00,1.0933,3.6347e+04,4.2460e+02,85.6037,0
2,1,1.457796,0.583244,0.758642,0.131320,0.086957,0.000000,0.000000,0.000000,0.007156,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,1.391397,0.701732,0.844181,0.106455,0.000000,0.000000,0.000000,0.000000,0.005618,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,2.193331,0.061211,0.068880,0.103871,0.096573,0.000000,0.000000,0.000000,0.050000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,1.495424,0.543407,0.707351,0.210648,0.104628,0.000000,0.000000,0.000000,0.010929,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,2.104055,0.057762,0.061161,0.032120,0.098300,0.000000,0.000000,0.000000,0.008188,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,1.640893,0.118131,0.176116,0.181970,0.035088,0.000000,0.000000,0.000000,0.007380,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.422403,0.604909,0.764228,0.077193,0.084416,0.000000,0.000000,0.000000,0.007874,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.659630,0.255382,0.356306,0.240295,0.118919,0.000000,0.000000,0.000000,0.005319,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,1.676847,0.272691,0.402393,0.223278,0.091725,0.000000,0.000000,0.000000,0.009067,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.488176,0.600685,0.771376,0.089263,0.100840,0.000000,0.000000,0.000000,0.012346,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.652995,0.379915,0.491064,0.139641,0.081744,0.000000,0.000000,0.000000,0.012388,0.000000,0,8,1.0000,1.9944,153.06,2.00,1.0933,3.6823e+04,4.1922e+02,87.8368,0
3,1,2.215689,0.117909,0.040028,0.160309,0.086957,0.000000,0.492424,0.000000,0.121314,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,2.392717,0.105451,0.040076,0.152807,0.000000,0.000000,0.383275,0.000000,0.126316,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,2.438799,0.153896,0.050000,0.236675,0.096573,0.000000,0.460526,0.000000,0.200000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,2.158874,0.254882,0.051245,0.374787,0.104628,0.000000,0.526316,0.000000,0.151515,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,2.375869,0.053972,0.039024,0.036516,0.098300,0.000000,0.235294,0.000000,0.092157,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,1.660936,0.309220,0.038781,0.404118,0.035088,0.000000,0.492467,0.000000,0.124158,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,2.470468,0.096859,0.047324,0.072452,0.084416,0.000000,0.531876,0.000000,0.104478,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,1.820515,0.413093,0.037709,0.565743,0.118919,0.000000,0.493151,0.000000,0.103405,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,1.818544,0.320208,0.046906,0.457549,0.091725,0.000000,0.486141,0.000000,0.123246,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,10,2.549332,0.104809,0.043114,0.114627,0.100840,0.000000,0.465447,0.000000,0.175824,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,2.190174,0.193030,0.043421,0.257558,0.081744,0.000000,0.456692,0.000000,0.132241,0.000000,0,8,1.0000,1.9944,154.00,2.00,1.0933,3.7352e+04,4.0952e+02,91.2077,0
4,1,1.420401,0.573251,0.767291,0.215962,0.017772,0.000000,0.644068,0.000000,0.181818,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,2,1.355803,0.673332,0.832583,0.172911,0.005253,0.000000,0.607670,0.000000,0.177215,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,3,1.887148,0.108313,0.063001,0.198830,0.220332,0.000000,0.573171,0.000000,0.200000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,4,1.429765,0.544547,0.735088,0.235763,0.117474,0.000000,0.733781,0.000000,0.181818,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,5,1.753335,0.163584,0.063244,0.100503,0.324240,0.000000,0.421053,0.000000,0.126501,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,6,1.602683,0.254785,0.243778,0.196030,0.009178,0.000000,0.720497,0.000000,0.187943,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,7,1.328061,0.658221,0.793721,0.253165,0.162619,0.000000,0.703822,0.000000,0.189474,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,8,1.581260,0.317696,0.432684,0.228279,0.130906,0.000000,0.693305,0.000000,0.169249,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,9,1.600350,0.317939,0.470731,0.224066,0.146358,0.000000,0.692308,0.000000,0.174371,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,10,1.392276,0.629489,0.781425,0.220503,0.096641,0.000000,0.701031,0.000000,0.192140,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
4,MEAN,1.535108,0.424116,0.518355,0.204601,0.123077,0.000000,0.649070,0.000000,0.178053,0.000000,0,8,1.0000,1.9944,151.99,2.00,1.0933,3.7829e+04,4.0445e+02,93.5318,0
5,1,1.957985,0.343889,0.488874,0.217391,0.023904,0.000000,0.803571,0.108434,0.204180,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
