round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.657033,0.619331,0.754292,0.096386,0.052632,0.000000,0.000000,0.265487,0.076923,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,2.370644,0.186937,0.298537,0.164103,0.085714,0.000000,0.000000,0.105263,0.125000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.990566,0.104151,0.068308,0.163701,0.072289,0.000000,0.000000,0.218362,0.103986,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.711718,0.436706,0.595131,0.133333,0.093917,0.000000,0.000000,0.209302,0.145251,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.311062,0.111111,0.166038,0.050000,0.109890,0.000000,0.000000,0.181818,0.122137,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,2.509243,0.054004,0.000000,0.150649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.693929,0.650629,0.783985,0.167754,0.091185,0.000000,0.000000,0.234450,0.114025,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.815742,0.261660,0.371984,0.184946,0.091054,0.000000,0.000000,0.096654,0.134043,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,2.162015,0.238386,0.361725,0.120301,0.033333,0.000000,0.000000,0.166667,0.148649,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,2.239745,0.170020,0.246039,0.149660,0.075949,0.000000,0.000000,0.050633,0.168067,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,2.046170,0.283294,0.364604,0.138083,0.070596,0.000000,0.000000,0.152864,0.113808,0.000000,0,,N/A,N/A,123.18,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,0.925601,0.757215,0.852778,0.896159,0.259740,0.000000,0.703704,0.266075,0.088889,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,2.088251,0.342905,0.370828,0.804494,0.346939,0.000000,0.787402,0.153846,0.228571,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.573602,0.328478,0.148673,0.590389,0.293706,0.000000,0.193548,0.246499,0.261006,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,1.238894,0.539203,0.745470,0.130841,0.380868,0.000000,0.816327,0.264706,0.279835,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.535419,0.488889,0.353261,0.419355,0.288000,0.000000,0.935897,0.250000,0.358974,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.989973,0.819367,0.000000,0.952894,0.272727,0.000000,0.865169,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,0.706965,0.865299,0.950245,0.856894,0.247756,0.000000,0.944251,0.269972,0.258824,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.275493,0.431355,0.646422,0.376450,0.342286,0.000000,0.789474,0.188406,0.277247,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,9,1.760137,0.414425,0.497041,0.700280,0.337349,0.000000,0.000000,0.285714,0.339181,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,10,0.994984,0.729879,0.727273,0.748162,0.311377,0.000000,0.962536,0.083333,0.328358,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.308932,0.571702,0.529199,0.647592,0.308075,0.000000,0.699831,0.200855,0.242089,0.000000,0,,N/A,N/A,144.15,N/A,N/A,N/A,N/A,N/A,N/A,0
3,1,0.733033,0.781493,0.869445,0.905172,0.375000,0.000000,0.697248,0.330544,0.200000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,2,1.232453,0.348536,0.373383,0.832151,0.409091,0.000000,0.786260,0.086957,0.315789,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1.313384,0.368536,0.147513,0.628221,0.411215,0.000000,0.193548,0.277635,0.375918,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,4,1.011543,0.545773,0.739847,0.167164,0.352617,0.000000,0.808081,0.195489,0.422311,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,5,1.065721,0.518954,0.344648,0.484076,0.407407,0.000000,0.962500,0.200000,0.424242,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
