round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.565212,0.698980,0.821332,0.000000,0.000000,0.000000,0.000000,0.111111,0.102273,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,2.000808,0.234257,0.374332,0.000000,0.000000,0.000000,0.000000,0.000000,0.159420,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.000713,0.172539,0.278509,0.000000,0.000000,0.000000,0.000000,0.125000,0.102041,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.712530,0.496443,0.657629,0.000000,0.000000,0.000000,0.000000,0.110000,0.118386,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.103361,0.221722,0.353292,0.000000,0.000000,0.000000,0.000000,0.333333,0.144105,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.704681,0.555839,0.723440,0.000000,0.000000,0.000000,0.000000,0.183168,0.074813,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.852758,0.328040,0.490346,0.000000,0.000000,0.000000,0.000000,0.122807,0.094044,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.758629,0.555010,0.725751,0.000000,0.000000,0.000000,0.000000,0.177778,0.098039,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,2.001778,0.204684,0.333038,0.000000,0.000000,0.000000,0.000000,0.160920,0.065217,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.900605,0.237796,0.372247,0.000000,0.000000,0.000000,0.000000,0.180180,0.122222,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
