round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.761362,0.591388,0.749191,0.086486,0.000000,0.000000,0.000000,0.000000,0.074074,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,2.200193,0.184685,0.297665,0.160804,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.012503,0.069920,0.064275,0.150327,0.000000,0.000000,0.000000,0.000000,0.103986,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.871901,0.413491,0.590029,0.051282,0.000000,0.000000,0.000000,0.000000,0.145251,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.183076,0.098039,0.161963,0.042553,0.000000,0.000000,0.000000,0.000000,0.122137,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,2.007007,0.054004,0.000000,0.150649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.701288,0.644579,0.779902,0.164684,0.000000,0.000000,0.000000,0.000000,0.113895,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.888175,0.246332,0.361232,0.163810,0.000000,0.000000,0.000000,0.000000,0.133971,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,2.054427,0.233496,0.354639,0.119403,0.000000,0.000000,0.000000,0.000000,0.148649,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,2.040533,0.164487,0.242313,0.146341,0.000000,0.000000,0.000000,0.000000,0.168067,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.972047,0.270042,0.360121,0.123634,0.000000,0.000000,0.000000,0.000000,0.113503,0.000000,0,,N/A,N/A,273.87,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,1.615307,0.605589,0.749191,0.094118,0.052632,0.000000,0.000000,0.142518,0.076923,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,2.392820,0.186374,0.297665,0.163265,0.085714,0.000000,0.000000,0.000000,0.125000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,2.029292,0.085215,0.064275,0.161404,0.072289,0.000000,0.000000,0.112500,0.103986,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,1.771697,0.434078,0.590029,0.129032,0.093917,0.000000,0.000000,0.103448,0.145251,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,2.312770,0.105882,0.161963,0.048780,0.109890,0.000000,0.000000,0.058824,0.122137,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,2.006611,0.054004,0.000000,0.150649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.518596,0.647982,0.779902,0.167364,0.091185,0.000000,0.000000,0.129231,0.114025,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.809626,0.259689,0.361232,0.184946,0.091054,0.000000,0.000000,0.068966,0.134043,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,9,2.134025,0.234719,0.354639,0.120301,0.033333,0.000000,0.000000,0.000000,0.148649,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,10,2.050056,0.169517,0.242313,0.149660,0.075949,0.000000,0.000000,0.043478,0.168067,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.964080,0.278305,0.360121,0.136952,0.070596,0.000000,0.000000,0.065896,0.113808,0.000000,0,,N/A,N/A,219.43,N/A,N/A,N/A,N/A,N/A,N/A,0
3,1,1.572040,0.609253,0.749191,0.096386,0.052632,0.000000,0.000000,0.177156,0.076923,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,2,2.512666,0.186937,0.297665,0.164103,0.085714,0.000000,0.000000,0.153846,0.125000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,3,2.041347,0.088128,0.064275,0.163701,0.072289,0.000000,0.000000,0.135802,0.103986,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,4,1.744340,0.434516,0.590029,0.133333,0.093917,0.000000,0.000000,0.135593,0.145251,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,5,2.377433,0.107190,0.161963,0.050000,0.109890,0.000000,0.000000,0.114286,0.122137,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,6,2.015142,0.054004,0.000000,0.150649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,7,1.463956,0.648454,0.779902,0.167754,0.091185,0.000000,0.000000,0.157576,0.114025,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,8,1.786617,0.259689,0.361232,0.184946,0.091054,0.000000,0.000000,0.068966,0.134043,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,9,2.199183,0.234719,0.354639,0.120301,0.033333,0.000000,0.000000,0.000000,0.148649,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,10,2.052572,0.169517,0.242313,0.149660,0.075949,0.000000,0.000000,0.043478,0.168067,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,1.976530,0.279241,0.360121,0.138083,0.070596,0.000000,0.000000,0.098670,0.113808,0.000000,0,,N/A,N/A,209.47,N/A,N/A,N/A,N/A,N/A,N/A,0
4,1,1.577170,0.609253,0.749191,0.096386,0.052632,0.000000,0.000000,0.177156,0.076923,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,2,2.568917,0.186937,0.297665,0.164103,0.085714,0.000000,0.000000,0.153846,0.125000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,3,2.027535,0.088128,0.064275,0.163701,0.072289,0.000000,0.000000,0.135802,0.103986,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
