round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.624862,0.544574,0.712712,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.531852,0.680432,0.812003,0.266667,0.000000,0.000000,0.000000,0.205128,0.123364,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.204134,0.072477,0.050420,0.173516,0.000000,0.000000,0.000000,0.169014,0.119940,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.512866,0.650966,0.793738,0.148148,0.000000,0.000000,0.000000,0.111111,0.103286,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.319399,0.112299,0.106469,0.181406,0.000000,0.000000,0.000000,0.108108,0.250000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,2.052729,0.340164,0.476813,0.150000,0.000000,0.000000,0.000000,0.123288,0.172043,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.932623,0.426430,0.587193,0.206573,0.000000,0.000000,0.000000,0.183099,0.129693,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.833782,0.204075,0.299328,0.093750,0.000000,0.000000,0.000000,0.125874,0.142298,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,2.143086,0.260261,0.388106,0.152256,0.000000,0.000000,0.000000,0.097561,0.086022,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.784531,0.558435,0.705588,0.142286,0.000000,0.000000,0.000000,0.147959,0.112676,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.893986,0.385011,0.493237,0.151460,0.000000,0.000000,0.000000,0.127114,0.128932,0.000000,0,,N/A,N/A,35.28,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,1.172852,0.601744,0.769390,0.010526,0.462312,0.000000,0.000000,0.000000,0.131737,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,1.098037,0.617814,0.824067,0.000000,0.060526,0.000000,0.000000,0.216216,0.177536,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.888228,0.119848,0.092147,0.132956,0.166154,0.000000,0.000000,0.175182,0.158114,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,1.093407,0.657005,0.810230,0.211921,0.389635,0.000000,0.000000,0.240000,0.142857,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.930889,0.134358,0.215625,0.167006,0.101652,0.000000,0.000000,0.109091,0.077670,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
