round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.716333,0.474974,0.650036,0.000000,0.103448,0.000000,0.000000,0.250000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,2.149606,0.076451,0.139381,0.000000,0.063830,0.000000,0.000000,0.333333,0.062992,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,1.837143,0.484663,0.646350,0.000000,0.000000,0.000000,0.000000,0.000000,0.251748,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.927954,0.246695,0.329312,0.000000,0.089941,0.000000,0.000000,0.190476,0.204104,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.846756,0.452916,0.625992,0.000000,0.066667,0.000000,0.000000,0.165414,0.123457,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.860164,0.234219,0.362894,0.000000,0.070922,0.000000,0.000000,0.106383,0.140000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.681397,0.587698,0.746626,0.000000,0.140845,0.000000,0.000000,0.133333,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.428522,0.761540,0.865441,0.000000,0.065708,0.000000,0.000000,0.000000,0.153226,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,2.212709,0.141985,0.156789,0.000000,0.240000,0.000000,0.000000,0.131805,0.197333,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.696724,0.501902,0.658047,0.000000,0.094374,0.000000,0.000000,0.144928,0.219653,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
