round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.436921,0.709751,0.830072,0.000000,0.000000,0.000000,0.000000,0.019417,0.216495,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,2.343578,0.244332,0.377562,0.000000,0.000000,0.000000,0.000000,0.000000,0.260274,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.050901,0.173755,0.283799,0.000000,0.000000,0.000000,0.000000,0.039216,0.213115,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.701510,0.515033,0.668054,0.000000,0.000000,0.000000,0.000000,0.051546,0.250820,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.191439,0.231041,0.357260,0.000000,0.000000,0.000000,0.000000,0.000000,0.265873,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.628454,0.555584,0.730017,0.000000,0.000000,0.000000,0.000000,0.058201,0.166667,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.878673,0.341412,0.499257,0.000000,0.000000,0.000000,0.000000,0.027650,0.222635,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.744333,0.556454,0.727273,0.000000,0.000000,0.000000,0.000000,0.047619,0.165138,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,2.022003,0.212831,0.339964,0.000000,0.000000,0.000000,0.000000,0.000000,0.196262,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.961461,0.256625,0.380395,0.000000,0.000000,0.000000,0.000000,0.038462,0.239264,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.895927,0.379682,0.519365,0.000000,0.000000,0.000000,0.000000,0.028211,0.219654,0.000000,0,,N/A,N/A,33.33,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,0.765231,0.801587,0.892393,0.086957,0.000000,0.000000,0.600000,0.226087,0.702398,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,1.076461,0.623426,0.874346,0.055336,0.000000,0.000000,0.981670,0.000000,0.367816,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.449763,0.336574,0.541126,0.045802,0.015504,0.000000,0.878613,0.208092,0.236111,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,0.913438,0.735368,0.815893,0.072289,0.005348,0.000000,0.961761,0.187500,0.735011,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.260597,0.334512,0.419133,0.000000,0.006400,0.000000,0.798658,0.187500,0.592809,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,0.996780,0.595869,0.890632,0.050186,0.057971,0.000000,0.660377,0.292237,0.263033,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.163389,0.569578,0.674386,0.000000,0.012757,0.000000,0.971706,0.194357,0.609824,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.002433,0.558475,0.915687,0.052800,0.000000,0.000000,0.511628,0.285714,0.110650,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,9,1.334395,0.378819,0.444444,0.068966,0.007042,0.000000,0.870748,0.256410,0.562500,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.239758,0.489191,0.772966,0.045855,0.020202,0.000000,0.964467,0.247934,0.474908,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.120225,0.542340,0.724101,0.047819,0.012522,0.000000,0.819963,0.208583,0.465506,0.000000,0,,N/A,N/A,36.10,N/A,N/A,N/A,N/A,N/A,N/A,0
3,1,0.638340,0.842971,0.926174,0.204082,0.000000,0.906977,0.593750,0.265625,0.745223,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.798232,0.641058,0.884211,0.171004,0.222222,0.571429,0.983806,0.000000,0.348259,0.222222,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,3,1.132451,0.394897,0.597590,0.131387,0.255034,0.666667,0.885057,0.233918,0.251781,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.778043,0.789764,0.867770,0.181818,0.195021,0.878453,0.971429,0.213992,0.755489,0.222222,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.991225,0.737789,0.747059,0.086957,0.248619,0.938140,0.801325,0.301887,0.619600,0.222222,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.752461,0.635900,0.912436,0.186690,0.198198,0.285714,0.654206,0.328160,0.276510,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.996021,0.657125,0.759722,0.153846,0.259551,0.720165,0.976669,0.261745,0.637783,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.709438,0.628646,0.969492,0.149049,0.075472,0.914286,0.478261,0.274510,0.116743,0.060606,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,9,1.109658,0.606925,0.622222,0.352941,0.309038,0.893048,0.878378,0.368932,0.554667,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.952614,0.519526,0.805649,0.165563,0.184615,0.774194,0.972152,0.242424,0.475340,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,0.885848,0.645460,0.809233,0.178334,0.194777,0.754907,0.819503,0.249119,0.478140,0.072727,0,,N/A,N/A,36.89,N/A,N/A,N/A,N/A,N/A,N/A,0
4,1,0.596941,0.825397,0.929309,0.213333,0.045455,0.930233,0.612903,0.280255,0.683099,0.222222,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,2,0.697269,0.682620,0.891247,0.376623,0.434783,0.666667,0.983806,0.153846,0.357542,0.222222,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,3,1.016084,0.459295,0.614213,0.300000,0.502857,0.756757,0.885057,0.288889,0.262295,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4,0.716722,0.780583,0.876360,0.175258,0.401384,0.921739,0.971429,0.252492,0.695270,0.222222,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,5,0.841190,0.761889,0.776413,0.109091,0.469751,0.951513,0.801325,0.222222,0.610979,0.222222,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,6,0.674190,0.662162,0.916221,0.342901,0.237762,0.250000,0.654206,0.352442,0.275810,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
