round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.305301,0.053876,0.080163,0.000000,0.000000,0.000000,0.000000,0.190871,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.719198,0.506237,0.677556,0.000000,0.000000,0.000000,0.000000,0.215686,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.242912,0.013845,0.000000,0.000000,0.095563,0.000000,0.000000,0.111842,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,2.169485,0.083963,0.088083,0.000000,0.156479,0.000000,0.000000,0.222222,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.580965,0.483878,0.661400,0.000000,0.096296,0.000000,0.000000,0.113537,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.937616,0.381447,0.563936,0.000000,0.095847,0.000000,0.000000,0.088050,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.713978,0.624700,0.772163,0.000000,0.085470,0.000000,0.000000,0.109091,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.880006,0.353819,0.520672,0.000000,0.146520,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,2.035096,0.296905,0.457938,0.000000,0.110749,0.000000,0.000000,0.179551,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.546153,0.618577,0.781400,0.000000,0.094118,0.000000,0.000000,0.152672,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.913071,0.341725,0.460331,0.000000,0.088104,0.000000,0.000000,0.138352,0.000000,0.000000,0,,N/A,N/A,572.37,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,1.802858,0.111038,0.127438,0.118110,0.004158,0.000000,0.000000,0.291139,0.242879,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,1.240318,0.599195,0.774095,0.680619,0.039506,0.000000,0.000000,0.254630,0.276923,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.669516,0.207235,0.000000,0.431487,0.244087,0.000000,0.000000,0.298246,0.319249,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,1.484942,0.374475,0.193694,0.676923,0.426540,0.000000,0.000000,0.283333,0.235294,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.156923,0.599131,0.781687,0.471009,0.471979,0.000000,0.000000,0.320988,0.235294,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,1.065514,0.663324,0.840077,0.767290,0.265451,0.000000,0.000000,0.285714,0.295775,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.054621,0.659005,0.849231,0.586207,0.324597,0.000000,0.000000,0.222222,0.105263,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.232277,0.493437,0.621935,0.649776,0.405360,0.000000,0.000000,0.000000,0.352941,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,9,1.454035,0.427971,0.665191,0.575342,0.232014,0.000000,0.000000,0.256228,0.277873,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.113003,0.639921,0.836236,0.491803,0.154031,0.000000,0.000000,0.297030,0.255121,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.327401,0.477473,0.568958,0.544857,0.256772,0.000000,0.000000,0.250953,0.259661,0.000000,0,,N/A,N/A,544.40,N/A,N/A,N/A,N/A,N/A,N/A,0
3,1,0.722265,0.645861,0.347059,0.174603,0.046512,0.966825,0.952715,0.376471,0.485788,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.684015,0.765392,0.840681,0.930783,0.198347,0.610619,0.779221,0.378723,0.490066,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,3,0.743152,0.652077,0.000000,0.548571,0.662921,0.959524,0.957123,0.396947,0.517185,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.738382,0.750630,0.325926,0.946128,0.763867,0.920635,0.895899,0.318841,0.404255,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.705389,0.739538,0.842686,0.765957,0.711035,0.552846,0.623656,0.307692,0.430769,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.564458,0.882163,0.888678,0.979938,0.705202,0.026667,0.974227,0.295082,0.470588,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.552769,0.863122,0.899829,0.983607,0.672269,0.570681,0.982699,0.277778,0.264151,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.569145,0.865752,0.867241,0.975610,0.724299,0.903371,0.814286,0.117647,0.426230,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,9,0.717882,0.717998,0.740870,0.804469,0.645756,0.695279,0.966102,0.346154,0.494935,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.634503,0.772925,0.891252,0.766595,0.436526,0.531646,0.636364,0.340807,0.498433,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,0.663196,0.765546,0.664422,0.787626,0.556673,0.673809,0.858229,0.315614,0.448240,0.000000,0,,N/A,N/A,561.78,N/A,N/A,N/A,N/A,N/A,N/A,0
4,1,0.613655,0.677398,0.553991,0.161765,0.038835,0.965599,0.959854,0.686131,0.463351,0.518519,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,2,0.525809,0.845875,0.922949,0.923354,0.181818,0.669951,0.839161,0.796380,0.481356,0.583333,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,3,0.644197,0.676195,0.000000,0.535368,0.650350,0.955689,0.946176,0.485714,0.542345,0.117647,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4,0.584296,0.819479,0.617450,0.954160,0.798780,0.923077,0.935154,0.552529,0.493827,0.666667,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
