round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.587790,0.698980,0.821332,0.000000,0.000000,0.000000,0.000000,0.111111,0.102273,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.999045,0.234257,0.374332,0.000000,0.000000,0.000000,0.000000,0.000000,0.159420,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.003107,0.172539,0.278509,0.000000,0.000000,0.000000,0.000000,0.125000,0.102041,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.735030,0.496443,0.657629,0.000000,0.000000,0.000000,0.000000,0.110000,0.118386,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.095021,0.221722,0.353292,0.000000,0.000000,0.000000,0.000000,0.333333,0.144105,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.711596,0.555839,0.723440,0.000000,0.000000,0.000000,0.000000,0.183168,0.074813,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.864627,0.328040,0.490346,0.000000,0.000000,0.000000,0.000000,0.122807,0.094044,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.749609,0.555010,0.725751,0.000000,0.000000,0.000000,0.000000,0.177778,0.098039,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,2.007416,0.204684,0.333038,0.000000,0.000000,0.000000,0.000000,0.160920,0.065217,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.912081,0.237796,0.372247,0.000000,0.000000,0.000000,0.000000,0.178571,0.122358,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.866532,0.370531,0.512992,0.000000,0.000000,0.000000,0.000000,0.150269,0.108070,0.000000,0,,N/A,N/A,40.20,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,1.396377,0.698980,0.821332,0.000000,0.000000,0.000000,0.000000,0.111111,0.102273,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,2.035093,0.234257,0.374332,0.000000,0.000000,0.000000,0.000000,0.000000,0.159420,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,2.031903,0.178615,0.278509,0.000000,0.075188,0.000000,0.000000,0.125000,0.107527,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,1.614966,0.499656,0.657629,0.000000,0.072351,0.000000,0.000000,0.110000,0.119891,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,2.175317,0.232326,0.353292,0.000000,0.100610,0.000000,0.000000,0.333333,0.155294,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,1.594265,0.557624,0.723440,0.000000,0.189189,0.000000,0.000000,0.183168,0.076142,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.810475,0.343293,0.490346,0.000000,0.098983,0.000000,0.000000,0.122807,0.101810,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.668748,0.555299,0.725751,0.000000,0.071429,0.000000,0.000000,0.177778,0.098522,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,9,2.028044,0.227088,0.333038,0.000000,0.144262,0.000000,0.000000,0.160920,0.074074,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.897320,0.239191,0.372247,0.000000,0.079208,0.000000,0.000000,0.178571,0.122905,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.825251,0.376633,0.512992,0.000000,0.083122,0.000000,0.000000,0.150269,0.111786,0.000000,0,,N/A,N/A,36.22,N/A,N/A,N/A,N/A,N/A,N/A,0
3,1,1.358875,0.698980,0.821332,0.000000,0.000000,0.000000,0.000000,0.111111,0.102273,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,2,2.044733,0.234257,0.374332,0.000000,0.000000,0.000000,0.000000,0.000000,0.159420,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,3,2.032077,0.178615,0.278509,0.000000,0.075188,0.000000,0.000000,0.125000,0.107527,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,4,1.588574,0.499656,0.657629,0.000000,0.072351,0.000000,0.000000,0.110000,0.119891,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,5,2.189304,0.232326,0.353292,0.000000,0.100610,0.000000,0.000000,0.333333,0.155294,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,6,1.568627,0.557624,0.723440,0.000000,0.189189,0.000000,0.000000,0.183168,0.076142,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,7,1.790372,0.343293,0.490346,0.000000,0.098983,0.000000,0.000000,0.122807,0.101810,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,8,1.657122,0.555299,0.725751,0.000000,0.071429,0.000000,0.000000,0.177778,0.098522,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,9,2.021576,0.227088,0.333038,0.000000,0.144262,0.000000,0.000000,0.160920,0.074074,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,10,1.895751,0.239191,0.372247,0.000000,0.078431,0.000000,0.000000,0.180180,0.122905,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,1.814701,0.376633,0.512992,0.000000,0.083044,0.000000,0.000000,0.150430,0.111786,0.000000,0,,N/A,N/A,32.02,N/A,N/A,N/A,N/A,N/A,N/A,0
4,1,1.312808,0.710317,0.825538,0.204082,0.000000,0.000000,0.000000,0.111111,0.182320,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,2,2.070727,0.269521,0.376344,0.171004,0.000000,0.000000,0.000000,0.000000,0.266667,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,3,2.046312,0.204131,0.279428,0.131387,0.075188,0.000000,0.000000,0.125000,0.205128,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4,1.567896,0.510902,0.661907,0.181818,0.072351,0.000000,0.000000,0.110000,0.188713,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,5,2.193839,0.239075,0.355120,0.086957,0.100610,0.000000,0.000000,0.333333,0.235294,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,6,1.539172,0.588730,0.725166,0.186690,0.189189,0.000000,0.000000,0.183168,0.193333,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,7,1.798079,0.351024,0.493146,0.153846,0.098983,0.000000,0.000000,0.122807,0.174482,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,8,1.639469,0.585042,0.726442,0.149049,0.071429,0.000000,0.000000,0.177778,0.272727,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,9,2.030105,0.242363,0.335714,0.352941,0.144262,0.000000,0.000000,0.160920,0.181818,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,10,1.900880,0.285565,0.375990,0.165563,0.078431,0.000000,0.000000,0.180180,0.212560,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,MEAN,1.809929,0.398667,0.515480,0.178334,0.083044,0.000000,0.000000,0.150430,0.211304,0.000000,0,,N/A,N/A,39.85,N/A,N/A,N/A,N/A,N/A,N/A,0
5,1,1.288566,0.710317,0.825538,0.204082,0.000000,0.000000,0.000000,0.111111,0.182320,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,2,2.103760,0.269521,0.376344,0.171004,0.000000,0.000000,0.000000,0.000000,0.266667,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,3,2.046742,0.204131,0.279428,0.131387,0.075188,0.000000,0.000000,0.125000,0.205128,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
