round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.148787,0.046649,0.077124,0.063492,0.000000,0.000000,0.000000,0.137931,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.840172,0.511066,0.667592,0.146853,0.000000,0.000000,0.000000,0.124378,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.107314,0.011166,0.000000,0.121212,0.000000,0.000000,0.000000,0.134615,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,2.049362,0.069689,0.086809,0.130178,0.000000,0.000000,0.000000,0.176991,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.839647,0.480448,0.652873,0.158451,0.000000,0.000000,0.000000,0.136986,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.835129,0.405086,0.560301,0.138843,0.000000,0.000000,0.000000,0.173913,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.810834,0.627101,0.771007,0.134048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.945614,0.352029,0.518318,0.094444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.956777,0.296141,0.447052,0.165179,0.000000,0.000000,0.000000,0.108108,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.789527,0.624308,0.771265,0.155488,0.000000,0.000000,0.000000,0.170213,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.932316,0.342368,0.455234,0.130819,0.000000,0.000000,0.000000,0.116314,0.000000,0.000000,0,,N/A,N/A,277.18,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,2.259730,0.046649,0.077124,0.063492,0.000000,0.000000,0.000000,0.137931,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,1.705977,0.511066,0.667592,0.146853,0.000000,0.000000,0.000000,0.124378,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,2.173692,0.016079,0.000000,0.125874,0.076655,0.000000,0.000000,0.134615,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,2.069422,0.095718,0.086809,0.143322,0.152709,0.000000,0.000000,0.176991,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.676198,0.491196,0.652873,0.172745,0.088180,0.000000,0.000000,0.136986,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,1.706799,0.410100,0.560301,0.140468,0.090909,0.000000,0.000000,0.173913,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.645070,0.632247,0.771007,0.139665,0.085960,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.894576,0.362768,0.518318,0.099415,0.132841,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,9,1.907001,0.301872,0.447052,0.170901,0.100334,0.000000,0.000000,0.108108,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.602564,0.625296,0.771265,0.156682,0.063291,0.000000,0.000000,0.170213,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.864103,0.349299,0.455234,0.135942,0.079088,0.000000,0.000000,0.116314,0.000000,0.000000,0,,N/A,N/A,215.78,N/A,N/A,N/A,N/A,N/A,N/A,0
3,1,2.286834,0.072273,0.077124,0.166667,0.000000,0.000000,0.000000,0.175676,0.115756,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,2,1.668855,0.517907,0.667592,0.151351,0.000000,0.000000,0.000000,0.138272,0.117647,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,3,2.184253,0.049576,0.000000,0.170616,0.076655,0.000000,0.000000,0.152381,0.152735,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,4,2.077252,0.099076,0.086809,0.145215,0.152709,0.000000,0.000000,0.208696,0.064516,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,5,1.632641,0.501258,0.652873,0.188679,0.088180,0.000000,0.000000,0.210526,0.119534,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,6,1.671122,0.413682,0.560301,0.141653,0.090909,0.000000,0.000000,0.212766,0.138462,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,7,1.605179,0.632590,0.771007,0.140056,0.085960,0.000000,0.000000,0.080000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,8,1.888641,0.364558,0.518318,0.100295,0.132841,0.000000,0.000000,0.000000,0.193548,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,9,1.889589,0.315629,0.447052,0.186398,0.100334,0.000000,0.000000,0.122605,0.126866,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,10,1.551234,0.637549,0.771265,0.173175,0.063291,0.000000,0.000000,0.189474,0.120361,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,1.845560,0.360410,0.455234,0.156410,0.079088,0.000000,0.000000,0.149040,0.114942,0.000000,0,,N/A,N/A,212.57,N/A,N/A,N/A,N/A,N/A,N/A,0
4,1,2.275187,0.072273,0.077124,0.166667,0.000000,0.000000,0.000000,0.175676,0.115756,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,2,1.665017,0.517907,0.667592,0.151351,0.000000,0.000000,0.000000,0.138272,0.117647,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
