round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.691368,0.559755,0.711656,0.000000,0.102845,0.000000,0.000000,0.000000,0.050000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.640122,0.680972,0.805592,0.266667,0.076923,0.000000,0.000000,0.216216,0.123364,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.116308,0.077215,0.049756,0.173516,0.098522,0.000000,0.000000,0.175182,0.119940,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.616780,0.662641,0.792163,0.148148,0.109023,0.000000,0.000000,0.240000,0.103286,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.151426,0.112968,0.106397,0.181406,0.016529,0.000000,0.000000,0.109091,0.250000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.974329,0.340984,0.476190,0.150000,0.044444,0.000000,0.000000,0.124138,0.172043,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.897919,0.428402,0.586355,0.206573,0.088496,0.000000,0.000000,0.189781,0.129693,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.904875,0.209419,0.292800,0.093750,0.064777,0.000000,0.000000,0.141732,0.142298,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,2.012936,0.270211,0.388005,0.152256,0.110345,0.000000,0.000000,0.121212,0.086022,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.784691,0.559432,0.705235,0.142286,0.076923,0.000000,0.000000,0.149485,0.112676,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.879075,0.390200,0.491415,0.151460,0.078883,0.000000,0.000000,0.146684,0.128932,0.000000,0,,N/A,N/A,36.53,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,1.553499,0.559755,0.711656,0.000000,0.102845,0.000000,0.000000,0.000000,0.050000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,1.429891,0.680972,0.805592,0.266667,0.076923,0.000000,0.000000,0.216216,0.123364,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
