round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.155454,0.051905,0.131274,0.090909,0.008056,0.000000,0.000000,0.267442,0.053156,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.823460,0.257948,0.554497,0.149466,0.015294,0.000000,0.000000,0.251142,0.060606,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.078668,0.109870,0.000000,0.137405,0.200213,0.000000,0.000000,0.244604,0.049516,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,2.021544,0.283795,0.126183,0.144262,0.455510,0.000000,0.000000,0.276423,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.767671,0.383490,0.534379,0.176125,0.365743,0.000000,0.000000,0.282609,0.020029,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.886364,0.276504,0.544075,0.140821,0.185459,0.000000,0.000000,0.259259,0.029197,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.865110,0.361578,0.540616,0.140056,0.235950,0.000000,0.000000,0.222222,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.949256,0.274463,0.445981,0.099707,0.281776,0.000000,0.000000,0.000000,0.042553,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.971226,0.236530,0.432961,0.177885,0.214563,0.000000,0.000000,0.246575,0.056391,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.768131,0.307115,0.580797,0.160883,0.059315,0.000000,0.000000,0.270270,0.031348,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.928689,0.254320,0.389076,0.141752,0.202188,0.000000,0.000000,0.232055,0.034280,0.000000,0,,N/A,N/A,137.79,N/A,N/A,N/A,N/A,N/A,N/A,0
2,1,1.765569,0.257556,0.121150,0.166667,0.000000,0.035768,0.000000,0.291139,0.644880,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,2,1.273641,0.564588,0.815547,0.151351,0.000000,0.039216,0.000000,0.254630,0.277562,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,3,1.845177,0.241626,0.000000,0.170616,0.113924,0.050139,0.000000,0.298246,0.591567,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,4,1.844106,0.147775,0.160126,0.145215,0.211009,0.034130,0.000000,0.283333,0.164319,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.226708,0.578093,0.773364,0.188679,0.139699,0.037736,0.000000,0.320988,0.441592,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,6,1.424155,0.433023,0.828469,0.141653,0.101604,0.000000,0.000000,0.285714,0.111702,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.085507,0.637050,0.888065,0.140056,0.120419,0.011527,0.000000,0.222222,0.036364,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.286678,0.387232,0.642697,0.100295,0.180602,0.079681,0.000000,0.000000,0.071233,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,9,1.615619,0.408101,0.637129,0.186398,0.125000,0.018735,0.000000,0.256228,0.445826,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.041953,0.716601,0.874396,0.173175,0.081633,0.052632,0.000000,0.297030,0.485592,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.440911,0.437164,0.574094,0.156410,0.107389,0.035956,0.000000,0.250953,0.327064,0.000000,0,,N/A,N/A,166.93,N/A,N/A,N/A,N/A,N/A,N/A,0
3,1,0.915603,0.644547,0.312668,0.165354,0.064516,0.965599,0.948718,0.291139,0.523457,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,2,0.785099,0.754125,0.835596,0.911956,0.274510,0.707692,0.883721,0.254630,0.414322,0.243902,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,3,0.951997,0.614560,0.000000,0.537226,0.476427,0.960479,0.964809,0.298246,0.526475,0.046512,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,4,0.921261,0.651553,0.298701,0.915541,0.516505,0.947712,0.909699,0.283333,0.203046,0.355556,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,5,0.864160,0.690373,0.834548,0.717720,0.506800,0.686869,0.708861,0.320988,0.377076,0.157895,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,6,0.717545,0.831662,0.880480,0.948425,0.470886,0.038462,0.959569,0.285714,0.292398,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,7,0.695929,0.840823,0.911160,0.937313,0.474041,0.694268,0.966011,0.222222,0.092784,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,8,0.737962,0.834726,0.878813,0.937213,0.531429,0.933644,0.924370,0.000000,0.173228,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,9,0.876982,0.676729,0.728785,0.762770,0.472906,0.772947,0.968711,0.256228,0.432234,0.105263,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,10,0.765859,0.780237,0.897876,0.739985,0.398340,0.675603,0.800000,0.297030,0.480485,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
