round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,2.161835,0.046649,0.077124,0.063492,0.000000,0.000000,0.000000,0.137931,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.813789,0.511066,0.667592,0.146853,0.000000,0.000000,0.000000,0.124378,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.105602,0.011166,0.000000,0.121212,0.000000,0.000000,0.000000,0.134615,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,4,2.038924,0.069689,0.086809,0.130178,0.000000,0.000000,0.000000,0.176991,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,5,1.813990,0.480448,0.652873,0.158451,0.000000,0.000000,0.000000,0.136986,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.801590,0.405086,0.560301,0.138843,0.000000,0.000000,0.000000,0.173913,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.795095,0.627101,0.771007,0.134048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.938550,0.352029,0.518318,0.094444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.942887,0.296141,0.447052,0.165179,0.000000,0.000000,0.000000,0.108108,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.763630,0.624308,0.771265,0.155488,0.000000,0.000000,0.000000,0.170213,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.917589,0.342368,0.455234,0.130819,0.000000,0.000000,0.000000,0.116314,0.000000,0.000000,0,,N/A,N/A,171.47,N/A,N/A,N/A,N/A,N/A,N/A,0
