round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s,dp_epsilon_target,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
1,1,1.736142,0.666103,0.795874,0.183306,0.000000,0.000000,0.000000,0.000000,0.121417,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,2,1.719329,0.787315,0.880104,0.109091,0.000000,0.000000,0.000000,0.000000,0.126649,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,3,2.119271,0.041893,0.055738,0.139657,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,4,1.787840,0.591732,0.738536,0.165308,0.000000,0.000000,0.000000,0.000000,0.152284,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,5,2.064984,0.037447,0.061190,0.014118,0.000000,0.000000,0.000000,0.000000,0.092157,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,6,1.923908,0.142622,0.179831,0.148702,0.000000,0.000000,0.000000,0.000000,0.124234,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,7,1.803455,0.685669,0.814580,0.170732,0.000000,0.000000,0.000000,0.000000,0.104869,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,8,1.912284,0.253457,0.367396,0.158355,0.000000,0.000000,0.000000,0.000000,0.103666,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,9,1.869215,0.287106,0.413203,0.162969,0.000000,0.000000,0.000000,0.000000,0.123321,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,10,1.817572,0.677960,0.809586,0.149813,0.000000,0.000000,0.000000,0.000000,0.180791,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
1,MEAN,1.875400,0.417130,0.511604,0.140205,0.000000,0.000000,0.000000,0.000000,0.132939,0.000000,0,6,1.0000,N/A,40.78,N/A,N/A,N/A,2.1446e+05,N/A,0
2,1,1.537027,0.667948,0.795874,0.186978,0.000000,0.000000,0.000000,0.142012,0.121417,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,2,1.484120,0.787570,0.880104,0.109422,0.000000,0.000000,0.000000,0.166667,0.126649,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,3,2.076997,0.052529,0.055738,0.149296,0.000000,0.000000,0.000000,0.218263,0.200000,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,4,1.614877,0.593158,0.738536,0.166276,0.000000,0.000000,0.000000,0.124224,0.152284,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,5,1.981023,0.055488,0.061190,0.019608,0.000000,0.000000,0.000000,0.143807,0.092157,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,6,2.018599,0.142931,0.179831,0.148899,0.000000,0.000000,0.000000,0.150000,0.124234,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,7,1.663918,0.687780,0.814580,0.179487,0.000000,0.000000,0.000000,0.160000,0.104869,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,8,1.900944,0.255207,0.367396,0.159051,0.000000,0.000000,0.000000,0.119760,0.103666,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,9,1.790427,0.289108,0.413203,0.164019,0.000000,0.000000,0.000000,0.133333,0.123321,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,10,1.671615,0.682147,0.809586,0.159681,0.000000,0.000000,0.000000,0.145695,0.180791,0.000000,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
2,MEAN,1.773955,0.421387,0.511604,0.144272,0.000000,0.000000,0.000000,0.150376,0.132939,0.000000,0,6,1.0000,N/A,39.85,N/A,N/A,N/A,2.1448e+05,N/A,0
3,1,1.402658,0.694696,0.828003,0.187919,0.086957,0.000000,0.000000,0.142012,0.328787,0.257627,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,2,1.390568,0.795721,0.900918,0.109422,0.000000,0.000000,0.000000,0.166667,0.306080,0.298343,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,3,2.066123,0.072715,0.059350,0.163580,0.096573,0.000978,0.000000,0.218263,0.228814,0.153846,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,4,1.485367,0.599287,0.769320,0.168847,0.104628,0.000000,0.000000,0.124224,0.209040,0.072508,0,0,1,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,5,1.799370,0.102486,0.064226,0.049587,0.098300,0.000000,0.000000,0.143807,0.255507,0.045977,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,6,1.511499,0.204775,0.237957,0.148964,0.035088,0.007092,0.000000,0.150000,0.320339,0.004484,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,7,1.382569,0.701240,0.877530,0.195804,0.084416,0.000000,0.000000,0.160000,0.287540,0.083885,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,8,1.603954,0.278488,0.420580,0.161391,0.118919,0.004963,0.000000,0.119760,0.283525,0.000000,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
3,9,1.586300,0.327950,0.449915,0.167324,0.091725,0.008282,0.000000,0.133333,0.312623,0.182648,0,1,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A
